Customer_ID,Loan Amount
C-43856,0.0
C-45854,0.0
C-45677,0.0
C-3944,121574.8359375
C-27783,14861.166015625
C-19145,44836.14453125
C-34701,110872.9921875
C-569,31737.931640625
C-5878,32433.9140625
C-41765,0.0
C-44284,0.0
C-43898,0.0
C-31464,23494.087890625
C-41822,0.0
C-31947,55857.0625
C-6311,12900.81640625
C-37016,27018.466796875
C-2916,44402.06640625
C-13034,24602.45703125
C-1713,0.0
C-4123,80648.984375
C-4867,0.0
C-22875,0.0
C-20115,26975.998046875
C-22402,107588.1484375
C-3321,32492.6953125
C-23714,78720.984375
C-9776,0.0
C-8086,52428.6171875
C-35364,27874.759765625
C-39702,32139.818359375
C-6022,61187.89453125
C-45230,0.0
C-28386,0.0
C-37344,27959.359375
C-25325,109045.4296875
C-38927,44327.14453125
C-28281,13984.638671875
C-21572,5353.9111328125
C-41170,48635.66015625
C-28195,0.0
C-2868,26947.658203125
C-16539,54009.12109375
C-17036,50231.68359375
C-37437,118794.0703125
C-19310,49282.42578125
C-19326,87059.6640625
C-8200,113472.2109375
C-34280,25803.7890625
C-31965,111802.8359375
C-25959,57626.7109375
C-46673,0.0
C-9043,0.0
C-19407,25807.0234375
C-3613,99269.7421875
C-17772,83020.90625
C-24336,86876.4609375
C-17509,58694.42578125
C-12576,50841.359375
C-23086,37913.62890625
C-31357,27074.861328125
C-5674,0.0
C-41823,74441.9765625
C-13289,16122.5556640625
C-13298,0.0
C-39520,194214.296875
C-32863,58552.42578125
C-28175,85292.7578125
C-41872,0.0
C-44335,0.0
C-11686,22101.3984375
C-16265,34150.9609375
C-9036,48944.56640625
C-41112,129931.890625
C-39736,79004.0078125
C-7459,67510.1796875
C-6727,21156.517578125
C-7461,25921.228515625
C-46020,54039.12109375
C-28050,126379.375
C-2893,109191.5
C-38091,66198.1640625
C-33026,42943.89453125
C-12227,120904.5390625
C-18361,13437.119140625
C-13878,74474.7265625
C-47308,24505.943359375
C-22367,109393.7578125
C-7629,99557.5546875
C-46653,41193.13671875
C-6306,154473.859375
C-5283,0.0
C-46919,80876.7265625
C-4715,193411.984375
C-39763,67652.0703125
C-19157,56038.0
C-21999,141791.671875
C-35516,78150.0234375
C-32685,54524.7890625
C-5844,65178.01171875
C-30808,0.0
C-32040,33036.83203125
C-30002,78297.2265625
C-46299,21478.416015625
C-37998,59338.90625
C-1818,0.0
C-176,94525.765625
C-4656,92356.5234375
C-13006,167374.0625
C-42033,0.0
C-11361,76855.6171875
C-12849,131884.65625
C-19021,66853.140625
C-24318,43812.16015625
C-37132,52673.31640625
C-35293,31324.1640625
C-1049,55418.17578125
C-18893,55728.89453125
C-45301,0.0
C-35503,82260.0625
C-49931,0.0
C-9920,0.0
C-15279,151141.875
C-46754,8834.2197265625
C-14687,47035.62109375
C-26017,18367.9453125
C-25428,133200.09375
C-41783,48742.96484375
C-40785,45329.6484375
C-32625,0.0
C-25749,0.0
C-2884,145402.046875
C-13568,74498.7421875
C-13831,118850.5234375
C-2154,42584.2734375
C-41093,53469.95703125
C-12869,112162.703125
C-14741,84024.2421875
C-2750,27500.34375
C-48305,29023.8125
C-27329,46931.85546875
C-4154,192140.71875
C-28582,52819.57421875
C-49719,0.0
C-4707,0.0
C-17745,17470.966796875
C-1238,48679.53515625
C-48184,73385.8359375
C-17063,52074.37890625
C-39728,98117.5703125
C-36014,70194.1484375
C-13922,19013.943359375
C-3820,87907.9609375
C-11303,37075.796875
C-46268,0.0
C-30032,36687.76171875
C-42590,0.0
C-7436,54729.30859375
C-47049,74222.7890625
C-22287,45391.26171875
C-27269,51062.25
C-19467,28258.255859375
C-29739,0.0
C-44618,0.0
C-30019,45759.6171875
C-42491,0.0
C-49524,0.0
C-23736,100458.078125
C-20770,118556.3046875
C-29554,31189.400390625
C-44460,38946.33203125
C-15804,61405.859375
C-21916,60751.87109375
C-25190,232356.8125
C-47926,29318.94921875
C-36498,104503.8203125
C-39426,57147.20703125
C-15427,136492.765625
C-35176,43790.95703125
C-27248,49325.20703125
C-42241,0.0
C-18231,28114.978515625
C-17956,160992.15625
C-7430,77687.5703125
C-36929,86473.4609375
C-28692,11426.5283203125
C-18333,49398.21484375
C-3483,19799.794921875
C-4780,48818.02734375
C-27153,50868.875
C-33493,0.0
C-15181,98164.078125
C-4647,99504.5390625
C-11152,76772.59375
C-4631,102254.65625
C-34429,111090.1640625
C-16377,117025.2421875
C-2973,52299.6328125
C-39888,10592.828125
C-41868,63027.89453125
C-22969,31576.421875
C-25796,47339.484375
C-14377,85556.1484375
C-21970,83453.6015625
C-4673,30780.443359375
C-36600,28849.974609375
C-42842,0.0
C-19001,15418.2685546875
C-29325,188768.21875
C-29986,21963.658203125
C-40678,88324.4296875
C-35335,0.0
C-29283,26360.955078125
C-16184,74852.6484375
C-11719,157079.21875
C-21441,126912.890625
C-21949,48384.25390625
C-40400,31528.87890625
C-19891,64985.9375
C-42650,13150.53515625
C-45490,12427.62109375
C-21808,0.0
C-9276,31512.685546875
C-33372,116043.4765625
C-26813,60808.74609375
C-25851,26379.013671875
C-22247,29240.724609375
C-15483,146055.921875
C-3333,76324.6484375
C-29355,26332.68359375
C-33202,24948.0390625
C-21209,35640.97265625
C-40253,24328.009765625
C-19665,57545.765625
C-26387,19443.634765625
C-23771,0.0
C-12714,15581.71875
C-2574,72256.6484375
C-19429,146520.8125
C-30105,14742.060546875
C-33005,0.0
C-19749,87767.8359375
C-1460,12633.869140625
C-44067,0.0
C-25777,50802.24609375
C-35023,87856.5390625
C-912,35886.37109375
C-5999,29521.333984375
C-20570,27585.888671875
C-18139,91127.2109375
C-3817,19990.314453125
C-27109,23914.958984375
C-27588,0.0
C-17955,128930.5546875
C-30406,0.0
C-36615,15194.2578125
C-28595,50166.56640625
C-35785,31926.130859375
C-35482,110026.984375
C-25739,78623.3828125
C-20300,73005.6171875
C-49791,0.0
C-7158,114245.0
C-5782,22439.791015625
C-29057,47879.62890625
C-6891,22845.798828125
C-47572,0.0
C-43373,47368.30078125
C-28182,50609.31640625
C-18625,39408.6171875
C-19846,97779.9921875
C-3274,94531.8203125
C-12515,33022.65234375
C-25897,65739.546875
C-13069,89138.5390625
C-38477,41518.5078125
C-43790,0.0
C-33865,136436.875
C-471,11172.900390625
C-15387,0.0
C-40290,18640.732421875
C-23742,120776.859375
C-17443,112840.7421875
C-24395,104065.375
C-35041,96715.7109375
C-14024,25991.30078125
C-18786,145436.703125
C-34300,85090.1875
C-25113,20088.447265625
C-10732,110544.0234375
C-1199,25727.197265625
C-48489,0.0
C-8874,6361.5966796875
C-25900,81998.3984375
C-45342,13735.044921875
C-21097,79615.3359375
C-26274,182734.703125
C-11364,0.0
C-3884,138018.875
C-41101,111996.8828125
C-44935,0.0
C-33143,59046.98046875
C-25353,0.0
C-35392,59762.76953125
C-30553,93003.3671875
C-18760,0.0
C-25814,58281.796875
C-14949,54068.6171875
C-1443,191766.265625
C-34569,40917.76171875
C-40045,43355.95703125
C-35006,0.0
C-11970,28831.294921875
C-7220,117173.34375
C-34434,39008.4453125
C-40000,62727.76953125
C-26449,50231.55859375
C-16498,22497.017578125
C-38256,80284.5703125
C-19879,74227.3125
C-34834,70035.9609375
C-29495,54744.29296875
C-30793,112446.9765625
C-48377,63989.94921875
C-6215,57147.80859375
C-46669,27661.849609375
C-15907,45518.68359375
C-40235,72466.8515625
C-31700,59168.65234375
C-17336,73596.8359375
C-49173,0.0
C-27522,135872.265625
C-45002,8152.591796875
C-16884,0.0
C-49775,78603.7421875
C-34758,42450.43359375
C-39751,195769.234375
C-15146,197875.96875
C-19336,28365.705078125
C-23385,54311.93359375
C-11138,28511.998046875
C-14189,53684.0546875
C-47107,86110.2890625
C-11966,83735.3828125
C-8031,18135.111328125
C-22862,103016.6953125
C-5486,62258.75
C-36786,43963.27734375
C-3238,77712.2421875
C-2457,114640.3828125
C-9115,0.0
C-15830,186068.5
C-48276,57746.80078125
C-13593,24711.443359375
C-14489,61899.76171875
C-34234,139808.546875
C-30946,91282.7265625
C-7040,97393.4765625
C-23930,115747.3984375
C-47652,16364.8662109375
C-37200,64721.421875
C-10034,32903.15234375
C-21855,63864.39453125
C-45484,58004.08203125
C-45710,0.0
C-17159,57588.94140625
C-4480,0.0
C-27374,33999.66015625
C-18259,136449.203125
C-29519,128786.578125
C-41195,27859.876953125
C-26406,49525.0546875
C-34725,120587.0078125
C-37699,42653.05078125
C-35291,39351.76171875
C-27963,54312.55078125
C-12624,0.0
C-26181,17691.80078125
C-13323,73620.1953125
C-34930,80406.9921875
C-49656,111550.3828125
C-23430,95497.1328125
C-49918,0.0
C-21299,63619.546875
C-44101,17691.794921875
C-31540,211956.875
C-42399,0.0
C-38895,0.0
C-13350,90605.953125
C-8528,0.0
C-39989,46756.69921875
C-29261,60847.48828125
C-35578,29957.580078125
C-8233,0.0
C-35092,56782.125
C-17693,83023.1328125
C-30270,88561.2109375
C-30675,48913.0234375
C-21326,35853.52734375
C-3952,80508.0625
C-2650,78862.875
C-36757,27325.099609375
C-15844,126229.3515625
C-16573,49844.58203125
C-23531,34914.12109375
C-22584,15815.662109375
C-44624,90029.5078125
C-38679,30115.705078125
C-11242,0.0
C-39071,50406.375
C-12544,70229.3515625
C-43899,0.0
C-36026,39961.93359375
C-16541,72278.1953125
C-637,23469.3828125
C-43780,65619.109375
C-43129,0.0
C-20088,172287.671875
C-2777,166311.453125
C-10963,13719.6328125
C-34309,46060.44140625
C-39061,34218.37890625
C-46817,252730.28125
C-46795,0.0
C-14125,0.0
C-21277,171196.359375
C-7444,23034.484375
C-26590,155070.109375
C-38220,73750.0546875
C-42135,136990.953125
C-24978,26271.755859375
C-30642,24172.529296875
C-34465,54761.984375
C-46845,50339.09765625
C-36639,59309.45703125
C-22113,18003.548828125
C-20939,0.0
C-42251,0.0
C-35299,116646.0703125
C-9947,105631.3828125
C-35551,51117.3359375
C-10452,146787.609375
C-49241,0.0
C-33942,54934.86328125
C-4377,0.0
C-46533,0.0
C-1792,18333.439453125
C-4693,86954.171875
C-5677,21268.150390625
C-43884,69597.6171875
C-47686,0.0
C-38737,57865.55078125
C-49286,0.0
C-49464,29956.490234375
C-29179,169962.109375
C-28657,80830.5078125
C-28283,36932.13671875
C-12077,52523.03125
C-33166,42921.35546875
C-42571,0.0
C-38730,18612.052734375
C-14190,125078.6953125
C-26574,95563.578125
C-48912,20239.23828125
C-44692,0.0
C-25692,91333.9609375
C-21967,54244.91015625
C-47966,101671.1484375
C-38648,93713.796875
C-38959,0.0
C-32146,19455.646484375
C-9773,67754.3828125
C-27146,39041.66796875
C-43140,0.0
C-32074,161897.015625
C-37356,75284.78125
C-12335,27080.880859375
C-9748,48175.1171875
C-2630,39909.61328125
C-2177,23045.9609375
C-17321,154325.296875
C-34642,4747.7314453125
C-19006,79637.6328125
C-31999,63292.1875
C-14604,0.0
C-20068,137057.015625
C-43741,97830.7109375
C-41634,40930.953125
C-2053,55958.8671875
C-25251,58632.65625
C-3941,26988.9765625
C-16957,29073.041015625
C-45468,0.0
C-22597,163755.75
C-32972,20132.283203125
C-14699,72064.7578125
C-672,32474.927734375
C-46049,82252.328125
C-140,158867.671875
C-27232,22497.001953125
C-47586,74980.5859375
C-17135,39585.77734375
C-3006,0.0
C-31766,58995.69921875
C-21456,29309.611328125
C-30643,125485.6328125
C-6640,43051.18359375
C-41269,27925.802734375
C-10983,0.0
C-28169,0.0
C-14780,19331.380859375
C-23998,42759.50390625
C-32785,98997.7890625
C-49068,34240.42578125
C-33004,54123.39453125
C-41137,27508.755859375
C-30447,55153.203125
C-34959,0.0
C-8756,29021.576171875
C-39534,25512.482421875
C-41586,0.0
C-45174,0.0
C-10150,0.0
C-31454,134952.515625
C-1032,18617.208984375
C-30683,65072.37890625
C-47268,0.0
C-3174,93394.078125
C-35338,267175.65625
C-28163,132033.203125
C-22365,54840.24609375
C-48304,26093.375
C-5515,0.0
C-803,0.0
C-36248,71765.78125
C-8258,43650.97265625
C-44878,24715.232421875
C-3201,88895.046875
C-27062,0.0
C-24367,26796.876953125
C-45908,0.0
C-33914,21340.9140625
C-41486,55705.7109375
C-49961,167333.703125
C-21413,114490.1328125
C-25357,19111.673828125
C-32829,47551.57421875
C-11369,40085.08203125
C-16651,60322.05859375
C-34230,24387.736328125
C-5561,28187.306640625
C-43405,0.0
C-890,62087.265625
C-7667,32615.2890625
C-39003,29559.236328125
C-6111,213480.484375
C-45378,0.0
C-22368,0.0
C-24513,75167.7421875
C-29268,0.0
C-25143,143504.234375
C-47851,0.0
C-4938,23216.556640625
C-45037,30034.06640625
C-4424,36280.32421875
C-41533,120823.6171875
C-41810,122569.1171875
C-15787,28700.90625
C-46687,0.0
C-24409,116805.9296875
C-31823,71223.7109375
C-25354,67022.140625
C-37878,83570.7109375
C-34400,72019.1640625
C-35435,0.0
C-49809,0.0
C-5725,27543.505859375
C-32999,0.0
C-42629,69919.7421875
C-43109,0.0
C-37902,63380.63671875
C-23116,28716.744140625
C-5801,0.0
C-21124,65418.328125
C-161,107539.3671875
C-48945,0.0
C-34978,28490.111328125
C-9952,144679.171875
C-31935,107530.7578125
C-18537,33744.59765625
C-36802,222542.578125
C-205,98294.8984375
C-20408,31777.35546875
C-30656,28314.275390625
C-24105,26552.7734375
C-1866,273745.90625
C-24169,75299.4453125
C-46557,31699.4609375
C-15591,44895.6875
C-12276,45811.98046875
C-23820,16199.283203125
C-47040,48170.765625
C-31701,56019.98828125
C-30431,0.0
C-49181,81887.3359375
C-37338,22693.087890625
C-24335,114910.4296875
C-34074,0.0
C-8025,29784.302734375
C-15287,89539.7734375
C-12842,26678.712890625
C-9764,0.0
C-33106,48886.97265625
C-42973,0.0
C-19652,168786.703125
C-42262,0.0
C-15964,26732.798828125
C-6258,54103.64453125
C-42312,74071.7421875
C-1309,32099.03125
C-17139,77605.3359375
C-13343,51540.68359375
C-43947,0.0
C-41893,0.0
C-42759,80284.7890625
C-42440,33340.41796875
C-24003,107741.3203125
C-30967,24217.904296875
C-44007,193526.859375
C-453,0.0
C-45248,0.0
C-6067,21471.349609375
C-30442,84879.375
C-47016,85207.4453125
C-25133,168758.6875
C-12835,82470.640625
C-2833,61759.15234375
C-288,17270.388671875
C-23438,228589.40625
C-29312,66929.4921875
C-19946,97599.421875
C-18808,117135.4609375
C-38956,48773.8828125
C-12843,51757.90234375
C-6996,84814.9296875
C-39215,23993.564453125
C-30107,97136.1796875
C-1573,0.0
C-8410,27206.951171875
C-6851,27386.779296875
C-45514,19651.376953125
C-25418,38158.69140625
C-9408,42452.921875
C-28491,100394.2890625
C-25688,47018.26953125
C-38458,31721.095703125
C-19433,45366.78515625
C-28752,68008.265625
C-28695,0.0
C-49483,16716.966796875
C-8492,114076.0078125
C-1911,44452.51953125
C-8890,0.0
C-20697,52594.07421875
C-39555,14612.9990234375
C-48429,75002.0078125
C-27750,0.0
C-21926,70245.96875
C-1120,102579.15625
C-19244,34443.45703125
C-25762,50363.46484375
C-49965,0.0
C-15062,13786.9853515625
C-27951,28168.55078125
C-28250,78049.3203125
C-33032,14310.4375
C-11379,11387.7607421875
C-27667,47972.38671875
C-21724,29290.615234375
C-24671,0.0
C-16249,22439.96875
C-22832,42484.3359375
C-16305,0.0
C-40360,11870.4208984375
C-26003,20333.673828125
C-3631,20160.45703125
C-11435,22043.400390625
C-78,0.0
C-27787,69688.7109375
C-28763,92954.6953125
C-30873,62481.1953125
C-41447,67589.4765625
C-24138,60499.12109375
C-299,13785.2568359375
C-30869,28879.392578125
C-10199,0.0
C-11111,65214.58203125
C-210,15378.759765625
C-10676,70664.9296875
C-21539,0.0
C-24344,27008.388671875
C-1640,57114.83984375
C-48589,141114.484375
C-40962,43139.86328125
C-5644,56664.3046875
C-31244,0.0
C-18671,217245.296875
C-20777,97237.1640625
C-25619,20157.46484375
C-43706,0.0
C-13117,55783.10546875
C-410,93390.6640625
C-15404,0.0
C-21359,41141.75390625
C-8134,0.0
C-37123,0.0
C-40361,63914.48828125
C-25305,96132.640625
C-19855,21433.57421875
C-31366,0.0
C-49325,50091.79296875
C-16697,89213.0859375
C-13053,0.0
C-22184,36609.37890625
C-46101,26746.759765625
C-30278,134949.515625
C-19502,0.0
C-4256,15961.3115234375
C-17018,48104.48046875
C-3144,19984.48046875
C-38025,30308.712890625
C-35098,31168.486328125
C-9794,18972.041015625
C-19202,88469.1875
C-9129,54806.7421875
C-5460,57969.81640625
C-11167,0.0
C-41713,0.0
C-47386,35341.71875
C-12087,0.0
C-28669,106113.765625
C-8458,49331.98046875
C-7760,23259.068359375
C-11553,124347.6171875
C-7806,13504.66015625
C-28577,95105.9765625
C-38142,42108.57421875
C-4850,83953.6875
C-27369,31490.201171875
C-31299,24706.974609375
C-25532,94470.0078125
C-8750,107096.5234375
C-22510,102167.109375
C-43287,70803.3671875
C-31770,69254.7734375
C-23076,150082.109375
C-37092,32846.87890625
C-25169,26989.224609375
C-19765,17969.177734375
C-21385,26600.373046875
C-8531,120655.8203125
C-14111,89909.2734375
C-38592,116256.1953125
C-59,64945.76171875
C-1058,44693.02734375
C-2663,89435.7578125
C-4629,117838.9375
C-11986,96826.0859375
C-7705,103391.1171875
C-32072,27343.291015625
C-15618,17740.455078125
C-7850,48929.39453125
C-45565,69382.671875
C-48736,0.0
C-22094,126120.96875
C-16824,26913.830078125
C-42756,33965.66015625
C-8148,153444.0
C-46366,0.0
C-17049,127389.0234375
C-26975,55871.93359375
C-15557,0.0
C-48850,0.0
C-20135,95556.7734375
C-18546,53418.55078125
C-7721,0.0
C-40679,113165.3671875
C-23148,90985.859375
C-39305,250179.984375
C-40380,19392.123046875
C-33666,0.0
C-31101,92169.3515625
C-42191,0.0
C-6224,16367.7529296875
C-38338,0.0
C-15187,34291.8515625
C-37107,74118.046875
C-9365,9525.10546875
C-4799,22728.654296875
C-20040,0.0
C-2533,80019.140625
C-28511,39081.73046875
C-32383,22345.3515625
C-9611,24668.18359375
C-48199,51000.30078125
C-23637,153657.734375
C-20080,91270.34375
C-10376,43656.80078125
C-44450,51985.05859375
C-37976,90915.4609375
C-48061,0.0
C-43074,99874.921875
C-38148,77161.8828125
C-17455,0.0
C-641,85918.7421875
C-14173,38801.09765625
C-9056,19994.841796875
C-44025,0.0
C-10781,57457.4453125
C-780,0.0
C-6374,18857.47265625
C-7651,96237.0859375
C-43510,0.0
C-39469,110114.0390625
C-2037,25917.498046875
C-21754,66162.3359375
C-18926,89369.0625
C-40782,27992.017578125
C-24420,30052.583984375
C-45745,17953.345703125
C-24770,148906.6875
C-20773,82771.3671875
C-19601,0.0
C-26022,45979.88671875
C-41623,38874.95703125
C-4539,32960.69140625
C-22580,0.0
C-4471,0.0
C-41797,24904.62890625
C-33346,50774.49609375
C-45997,0.0
C-12696,0.0
C-10009,18402.923828125
C-40224,39613.96875
C-38099,110586.0078125
C-8541,0.0
C-33399,91908.1484375
C-33823,46220.13671875
C-40168,99928.40625
C-29151,122976.0703125
C-31319,0.0
C-1495,44294.97265625
C-6213,22377.92578125
C-22429,88830.0703125
C-18053,43910.66796875
C-9279,114000.1953125
C-48302,18021.896484375
C-70,0.0
C-41230,132273.015625
C-2453,119792.8671875
C-12749,20252.67578125
C-43288,145938.59375
C-40472,9768.154296875
C-45871,0.0
C-44739,11708.84375
C-49821,242437.625
C-31867,133732.40625
C-44889,54032.26953125
C-610,59182.45703125
C-44944,57730.1015625
C-25508,55655.30078125
C-21395,23266.353515625
C-14350,97480.0703125
C-578,35457.68359375
C-31660,86452.34375
C-10816,0.0
C-35663,55839.7265625
C-43857,14052.041015625
C-41768,0.0
C-5132,0.0
C-15020,43690.11328125
C-9227,60686.30859375
C-23073,61074.6328125
C-25483,28689.84765625
C-31057,60381.2265625
C-49107,37806.4140625
C-31724,100768.5234375
C-13638,75463.2109375
C-16213,79491.140625
C-1195,45610.453125
C-18357,37300.4609375
C-25270,48435.46875
C-29778,0.0
C-14142,132322.984375
C-3479,21548.7890625
C-26219,101923.6953125
C-43226,0.0
C-36575,0.0
C-3604,24055.353515625
C-38376,75936.4765625
C-40375,71457.6640625
C-18010,81740.5078125
C-22037,99164.359375
C-3721,22691.642578125
C-38283,78086.0625
C-26875,13607.4443359375
C-6200,29488.6328125
C-17661,167666.265625
C-27431,27665.1875
C-45155,43363.671875
C-7716,0.0
C-7975,34840.98046875
C-19777,68755.34375
C-35064,23542.203125
C-18128,73426.0703125
C-33089,0.0
C-23879,108420.2734375
C-33864,151437.3125
C-5021,39527.33203125
C-12343,50542.72265625
C-12251,45225.65234375
C-49393,0.0
C-1957,59177.85546875
C-1008,72048.8203125
C-8404,61495.21484375
C-13570,73221.9375
C-39,45635.55859375
C-38753,129562.5390625
C-26548,23009.373046875
C-49777,44734.3203125
C-18162,0.0
C-155,19833.021484375
C-19182,0.0
C-20026,148300.640625
C-5102,0.0
C-28817,64888.03515625
C-27961,91455.1953125
C-22426,0.0
C-28308,75097.6015625
C-6042,66585.8203125
C-19764,32840.03515625
C-47219,0.0
C-365,105460.6015625
C-15920,10308.953125
C-31009,13533.212890625
C-7562,24709.462890625
C-19901,30078.03125
C-26115,83742.8671875
C-18858,79676.8671875
C-2114,53568.76171875
C-12802,0.0
C-39995,25196.09765625
C-46162,0.0
C-17728,0.0
C-27177,0.0
C-30825,18948.052734375
C-2927,49604.3828125
C-45625,70284.2421875
C-9812,77418.6328125
C-42814,0.0
C-16131,22347.5078125
C-9916,0.0
C-25103,20753.712890625
C-14184,52857.43359375
C-38176,76299.7890625
C-43269,0.0
C-22957,96242.2578125
C-42671,78351.1953125
C-7482,104326.7109375
C-42431,0.0
C-17743,223083.421875
C-34548,70654.7109375
C-1799,124591.5703125
C-22226,30732.236328125
C-28812,23037.17578125
C-11754,61594.58203125
C-26719,0.0
C-375,59325.50390625
C-8527,80122.0859375
C-8022,20971.962890625
C-11828,26007.759765625
C-47297,0.0
C-27346,84602.5234375
C-13246,28931.970703125
C-9868,134567.421875
C-36676,61311.63671875
C-90,0.0
C-24148,93704.0859375
C-7854,42554.29296875
C-27633,78132.9453125
C-13283,0.0
C-18686,135391.234375
C-33542,0.0
C-40634,35002.10546875
C-8323,0.0
C-6480,46017.83203125
C-3546,132330.90625
C-37305,191048.296875
C-34888,0.0
C-49836,21390.064453125
C-41898,0.0
C-10438,25117.78515625
C-35314,33550.55859375
C-37639,0.0
C-33437,32109.912109375
C-17048,18629.162109375
C-43901,104912.359375
C-47228,15445.69140625
C-36397,55531.29296875
C-39722,42313.6015625
C-22954,0.0
C-40474,75870.9765625
C-42851,0.0
C-18059,111653.5703125
C-16571,134522.515625
C-29934,123445.3671875
C-7154,101988.4140625
C-44940,57195.96484375
C-6516,98139.671875
C-35096,111413.8515625
C-29135,95593.53125
C-34941,0.0
C-22640,78030.765625
C-20383,128852.6875
C-40836,38118.20703125
C-48083,0.0
C-46327,0.0
C-18209,33295.76953125
C-47943,166795.734375
C-18497,124822.203125
C-37155,130837.0546875
C-38672,92475.2578125
C-23918,83767.1015625
C-14222,91354.9140625
C-6937,81839.484375
C-41403,130803.2890625
C-16798,54186.48828125
C-23575,0.0
C-16739,121937.7578125
C-46046,28823.40625
C-33631,52575.109375
C-37938,97353.21875
C-28689,102258.4921875
C-31301,26215.111328125
C-5618,82828.7265625
C-31054,106515.1484375
C-8180,21800.876953125
C-29378,0.0
C-32002,53684.03515625
C-32080,52141.390625
C-32561,20416.533203125
C-35825,27943.796875
C-28056,27819.310546875
C-3927,111213.8828125
C-46184,88285.4921875
C-31862,74812.3984375
C-27552,0.0
C-28882,76032.4609375
C-48750,0.0
C-42045,44570.12890625
C-14081,31667.232421875
C-17547,69077.0078125
C-17107,26163.333984375
C-1831,89311.1875
C-24263,41127.73828125
C-32979,39940.7578125
C-1236,47034.11328125
C-36469,65568.765625
C-10252,21028.119140625
C-9985,59502.375
C-40443,31742.322265625
C-36255,166730.859375
C-31326,56627.53125
C-46495,143935.921875
C-15605,69227.8046875
C-518,64821.37890625
C-37901,58632.2421875
C-21697,45950.99609375
C-19543,36134.19140625
C-7895,0.0
C-20633,11950.1328125
C-44000,0.0
C-37035,54790.32421875
C-42690,69249.1796875
C-27983,169424.296875
C-26270,0.0
C-2892,14942.8154296875
C-40610,49748.16796875
C-41080,44754.8125
C-43607,0.0
C-19179,15388.7216796875
C-16698,51504.52734375
C-18792,25158.509765625
C-6638,44600.96875
C-48950,0.0
C-25334,0.0
C-5332,23921.716796875
C-31302,18579.884765625
C-12606,28605.3515625
C-18846,107980.9609375
C-37148,24650.533203125
C-1039,36144.37109375
C-19688,0.0
C-29389,36165.05859375
C-14194,77348.3203125
C-42878,52428.98046875
C-38556,48866.9921875
C-37716,9654.603515625
C-12725,55250.99609375
C-4294,87245.8046875
C-48582,30882.146484375
C-10167,0.0
C-16505,34434.08203125
C-29707,59488.57421875
C-32081,84783.0078125
C-17151,27312.853515625
C-7310,132103.296875
C-27497,61366.75390625
C-24675,65223.953125
C-2220,110471.9765625
C-28460,64753.6484375
C-33871,53798.22265625
C-36932,41733.05078125
C-21027,28297.640625
C-24079,0.0
C-19679,116915.828125
C-1756,0.0
C-21012,37201.46484375
