Customer_ID,Loan Amount
C-3321,25637.84414334253
C-23714,61463.07931038793
C-9776,27184.29037323555
C-8086,41390.92070659577
C-35364,21703.136320907517
C-39702,25368.649925960224
C-6022,47626.65321031377
C-45230,21026.99159246385
C-28386,30462.88498125547
C-37344,21624.56387774699
C-25325,85579.36120412713
C-38927,34896.890520038236
C-28281,10896.162660347138
C-21572,4046.1602732673973
C-41170,38089.41654752008
C-28195,35568.212552718374
C-2868,20957.321205778448
C-16539,42454.43701764516
C-17036,39430.78740874681
C-37437,91493.9512409789
C-19310,38528.43282090679
C-19326,67227.01525444048
C-8200,89256.79397482371
C-34280,20177.45334143899
C-31965,87646.08528594632
C-25959,45216.26872181521
C-46673,89588.24589657085
C-9043,24211.67727244082
C-19407,20223.228327575835
C-3613,77842.98659900817
C-17772,61984.635837121044
C-24336,68452.0349115945
C-17509,45603.8651790264
C-12576,39727.003973968276
C-23086,29401.470534048396
C-31357,21371.304823452327
C-5674,55121.91434908854
C-41823,57774.63879855289
C-13289,12771.510105624073
C-13298,15768.75652291014
C-39520,152435.03473932346
C-32863,45858.4427124554
C-28175,65873.10670230289
C-41872,75596.37924116528
C-44335,11460.205153510018
C-11686,16996.85835763191
C-16265,26708.718431751935
C-9036,37846.98827643965
C-41112,102210.40952151586
C-39736,61046.27479389847
C-7459,53138.08687278406
C-6727,16295.558206958367
C-7461,20504.107614385088
C-46020,42357.67873683617
C-28050,98653.83818715013
C-2893,84549.81552179495
C-38091,51636.64615377612
C-33026,33157.42352951348
C-12227,93454.53425610132
C-18361,10332.73831189105
C-13878,55425.60282767274
C-47308,19262.02419742491
C-22367,85312.9817358426
C-7629,77151.95912517501
C-46653,32497.892749395043
C-6306,119983.77650922067
C-5283,23828.931800215727
C-46919,63377.07979558274
C-4715,151625.52098412794
C-39763,53130.290416477095
C-19157,43289.62167882722
C-21999,111136.19908193099
C-35516,61587.61474089657
C-32685,42645.91741551335
C-5844,51235.598822235275
C-30808,18415.02539086448
C-32040,25578.70763699768
C-30002,61231.738881437734
C-46299,16547.266172494925
C-37998,46268.80936320592
C-1818,5578.187062772561
C-176,73835.6238537369
C-4656,71829.7272628706
C-13006,129622.784781862
C-42033,34107.9310327556
C-11361,60598.118330144
C-12849,102675.67747187964
C-19021,51667.30924844735
C-24318,34146.25931424884
C-37132,41367.72789238816
C-35293,24755.487598577543
C-1049,43877.40343764905
C-18893,43238.48288794582
C-45301,23025.670043880964
C-35503,63662.69963989581
C-49931,19783.27307348314
C-9920,14077.030416056437
C-15279,118418.74431453118
C-46754,6815.179585850611
C-14687,36763.98142072352
C-26017,14451.000018358107
C-25428,104412.86763803737
C-41783,38009.26979453393
C-40785,35334.85958094976
C-32625,49739.99646793281
C-25749,66165.73537989022
C-2884,114032.10786802499
C-13568,58741.03265578696
C-13831,93348.67692360296
C-2154,32791.086340262096
C-41093,41637.24808428895
C-12869,88052.43015658054
C-14741,66038.77974568328
C-2750,21455.545276878835
C-48305,22590.089815407086
C-27329,37046.12763908507
C-4154,151142.27313259736
C-28582,41187.06192503086
C-49719,19448.02027228169
C-4707,40974.56784262676
C-17745,13628.324847351701
C-1238,38360.146101133476
C-48184,57578.10987466732
C-17063,40445.18342414337
C-39728,76832.2746406467
C-36014,54168.892802133836
C-13922,14978.324883745707
C-3820,69242.39013393535
C-11303,29150.992247977538
C-46268,60946.179514894495
C-30032,28700.48480612132
C-42590,18841.410370660185
C-7436,40954.2651651713
C-47049,58100.95710057055
C-22287,35569.33889190146
C-27269,40088.005092973144
C-19467,22217.51299378955
C-29739,10652.769600310641
C-44618,10661.43423416211
C-30019,35897.91932356219
C-42491,77505.97516580195
C-49524,7831.764887161987
C-23736,77532.64064735644
C-20770,91503.28052087977
C-29554,24769.44302337425
C-44460,30866.790403719475
C-15804,47641.862039417436
C-21916,46951.83256701012
C-25190,178924.49996839103
C-47926,23082.279550963864
C-36498,82364.66833722354
C-39426,44491.516514070056
C-15427,105060.21344832146
C-35176,33992.706490356744
C-27248,38906.621466135104
C-42241,83630.69091136714
C-18231,22288.618572637217
C-17956,123978.33297473661
C-7430,60315.87938915125
C-36929,68000.09139027489
C-28692,8807.943500377445
C-18333,38980.9486178394
C-3483,15696.559969430284
C-4780,38739.90293981099
C-27153,40034.80728699127
C-33493,15141.980413369703
C-15181,77316.69759827982
C-4647,78418.21746127792
C-11152,60010.738632494824
C-4631,79137.15120679498
C-34429,87340.02569075217
C-16377,86674.04007576627
C-2973,41149.1529155934
C-39888,8312.910940296955
C-41868,49149.12973598448
C-22969,24365.359308429033
C-25796,37260.57238558366
C-14377,67308.62197917148
C-21970,66068.69174973639
C-4673,24429.23162901801
C-36600,22430.80968974525
C-42842,15221.876627631478
C-19001,11945.326301792795
C-29325,148024.53010913526
C-29986,17089.092298922096
C-40678,69150.07445527248
C-35335,20360.09713690995
C-29283,20517.01176990583
C-16184,59063.205257290356
C-11719,123543.87661872228
C-21441,98650.0336623775
C-21949,37522.909380279016
C-40400,24846.08556488979
C-19891,50342.02370316745
C-42650,10256.309165132316
C-45490,9674.470290186688
C-21808,35177.26820978057
C-9276,24879.267235983858
C-33372,91589.54646796109
C-26813,47924.67581460251
C-25851,20653.705090977888
C-22247,23143.684545968114
C-15483,113043.46878287675
C-3333,59917.10782681503
C-29355,20589.947383900082
C-33202,19623.430301188506
C-21209,28119.07354481423
C-40253,18982.56854848255
C-19665,45405.10554383974
C-26387,15455.444131021528
C-23771,30126.10816581846
C-12714,12302.695802220811
C-2574,56879.762225709725
C-19429,114395.93796145526
C-30105,11615.847708829502
C-33005,42888.668100862065
C-19749,69551.17352897287
C-1460,10112.77474465298
C-44067,37989.8264167241
C-25777,40087.46938605994
C-35023,69237.17316814006
C-912,28579.7049319632
C-5999,23038.394067642625
C-20570,21877.79812886826
C-18139,71560.89994864102
C-3817,15575.542319520535
C-27109,18863.468940133404
C-27588,21987.50449216741
C-17955,101125.64532399218
C-30406,68047.28375976073
C-36615,11819.057943290612
C-28595,39071.549215767984
C-35785,25164.09580094551
C-35482,86157.96507589924
C-25739,61962.8958851762
C-20300,57595.681949986865
C-49791,108978.28087650533
C-7158,88326.86898763034
C-5782,17667.591561647427
C-29057,37030.36971819112
C-6891,17621.617495259983
C-47572,93405.83906255552
C-43373,36865.6715675748
C-28182,39044.41616695907
C-18625,30709.120124070716
C-19846,76676.56845463815
C-3274,73752.83461477423
C-12515,25591.70337284775
C-25897,51129.72817513837
C-13069,70204.71045188843
C-38477,32194.195179687587
C-43790,24208.88196657269
C-33865,105476.67775388662
C-471,8736.188233280938
C-15387,18478.012910412228
C-40290,14478.374986270279
C-23742,94683.92273455548
C-17443,87609.42476445617
C-24395,81895.73524531758
C-35041,75840.60965616106
C-14024,20103.75837801876
C-18786,114191.33508398574
C-34300,66740.06159798964
C-25113,15887.495767493481
C-10732,86890.14693045814
C-1199,20057.949402415787
C-48489,20083.654601324826
C-8874,4975.200582170909
C-25900,64562.89494580981
C-45342,10509.287222551095
C-21097,61752.402776457755
C-26274,143530.23205644873
C-11364,35911.37944470931
C-3884,107211.34623434859
C-41101,86235.0916044723
C-44935,161624.09853853163
C-33143,46349.83024434613
C-25353,22190.490395357625
C-35392,46681.137552895045
C-30553,72867.0136476426
C-18760,37010.3436724023
C-25814,45664.07217300234
C-14949,42499.35189974528
C-1443,148278.8341695112
C-34569,31883.156382112244
C-40045,33600.00875316501
C-35006,15370.331419891236
C-11970,22618.321116912637
C-7220,91343.09319754443
C-34434,31019.75963721322
C-40000,49388.86545166887
C-26449,39395.537352214815
C-16498,17896.175867156504
C-38256,63141.868409650124
C-19879,58484.84860218719
C-34834,55015.30558861386
C-29495,42220.27198655219
C-30793,88183.19145274082
C-48377,49658.56423336399
C-6215,44505.05461531561
C-46669,21423.82313860991
C-15907,35497.61524694784
C-40235,56682.79413183204
C-31700,45711.72681000243
C-17336,56899.46593037364
C-49173,41043.503880896475
C-27522,105931.0189915684
C-45002,6292.937821557354
C-16884,43487.860374151314
C-49775,60604.70005550629
C-34758,33174.917522818
C-39751,152318.34813437783
C-15146,154178.06448785838
C-19336,22498.823406391806
C-23385,42826.935248128386
C-11138,22558.11382676668
C-14189,41596.65081614497
C-47107,67707.14261668883
C-11966,65418.1406095885
C-8031,14163.728033903712
C-22862,79622.24899228047
C-5486,48002.2912595694
C-36786,34347.132629661166
C-3238,61033.57348772809
C-2457,89986.9013375716
C-9115,14020.491303681973
C-15830,145570.18958908902
C-48276,44973.487273633196
C-13593,19576.988685300403
C-14489,48621.88150402265
C-34234,110064.05968354216
C-30946,70432.19361627415
C-7040,76436.56162241756
C-23930,90511.48961515141
C-47652,12668.554078381581
C-37200,50119.76476904252
C-10034,25977.646488449707
C-21855,49902.197361481965
C-45484,45646.53561430667
C-45710,64370.59155862477
C-17159,45501.16918486397
C-4480,13405.443244240243
C-27374,26721.31354889185
C-18259,107015.53012217386
C-29519,101040.28551462338
C-41195,21333.739141749575
C-26406,39048.92647800387
C-34725,94305.04143175534
C-37699,33972.39836277886
C-35291,31356.940988516923
C-27963,42335.22892608829
C-12624,28772.193791852416
C-26181,13612.85696509521
C-13323,57624.17668880264
C-34930,62832.84804130456
C-49656,87060.35448836083
C-23430,75024.1764649444
C-49918,15670.91698995921
C-21299,49389.03029123789
C-44101,13893.604552425535
C-31540,163520.8078959181
C-42399,13713.212151887707
C-38895,24159.61463907396
C-13350,70843.72210236742
C-8528,114498.11859000765
C-39989,37446.803521837006
C-29261,47909.89736059879
C-35578,23503.60003113968
C-8233,23640.835017165053
C-35092,44627.8592244282
C-17693,65258.86717874018
C-30270,69640.19417426545
C-30675,38633.27318930042
C-21326,27939.043073883644
C-3952,62143.24653604659
C-2650,62543.08593111707
C-36757,21529.847592913968
C-15844,99018.97268469776
C-16573,38626.3078162901
C-23531,27428.036245673404
C-22584,12404.13210765875
C-44624,69801.14494118674
C-38679,23650.15083885455
C-11242,34943.90787553618
C-39071,39311.37821137771
C-12544,53574.31610237749
C-43899,21326.17811402755
C-36026,31472.258082755405
C-16541,56955.48908760835
C-637,18748.716525967946
C-43780,51386.15400655289
C-43129,27730.62268972152
C-20088,135037.22147872334
C-2777,130362.4402283602
C-10963,10674.103108481611
C-34309,36662.843207107835
C-39061,26493.74017604029
C-46817,199986.1656912953
C-46795,53123.41631076925
C-14125,64062.14508690573
C-21277,134093.26949360574
C-7444,17822.74737719257
C-26590,121397.25757269618
C-38220,56768.78756756057
C-42135,107476.67909568257
C-24978,20585.782354357434
C-30642,18807.562996102755
C-34465,42910.78709883168
C-46845,39443.02716731207
C-36639,46733.09615137275
C-22113,14267.376426415185
C-20939,26287.235352433556
C-42251,20476.31544072518
C-35299,91454.78151096075
C-9947,81657.91010380875
C-35551,39656.27636030907
C-10452,115120.69169223103
C-49241,57433.099958245184
C-33942,43221.711688446776
C-4377,49991.139270036525
C-46533,30364.985647368496
C-1792,14276.229579509714
C-4693,68153.05013158543
C-5677,16814.677740416708
C-43884,54517.33646942123
C-47686,89367.19918459616
C-38737,45459.44856451304
C-49286,20504.85086132574
C-49464,22996.799808728163
C-29179,133063.98535204655
C-28657,62924.16086038723
C-28283,28852.616099171453
C-12077,41199.95318552587
C-33166,33312.88432121337
C-42571,38478.098230447446
C-38730,14626.8429413555
C-14190,98044.34383766692
C-26574,74331.71841068195
C-48912,15884.364296504129
C-44692,23389.185623539237
C-25692,71762.03124703617
C-21967,42151.34824142144
C-47966,79829.58316108245
C-38648,73693.12604861772
C-38959,73176.31844287149
C-32146,15059.108768492748
C-9773,53291.531244283375
C-27146,30182.989567855948
C-43140,101045.61566668337
C-32074,126706.63897978929
C-37356,59226.28421215234
C-12335,20875.56977009962
C-9748,37839.071437764054
C-2630,31340.782642624046
C-2177,17852.048677225506
C-17321,119059.0897919471
C-34642,3629.6565360258996
C-19006,61592.653458721885
C-31999,49975.99410989675
C-14604,23033.163966836684
C-20068,107450.39594498233
C-43741,77075.49126870096
C-41634,31857.377643391705
C-2053,43994.830408084585
C-25251,46091.50063694794
C-3941,21122.303001484157
C-16957,22876.43291170193
C-45468,52301.801364606465
C-22597,126230.74588239235
C-32972,15848.392046310244
C-14699,55477.92248147466
C-672,25315.310490403877
C-46049,64523.894318107545
C-140,122977.03820851624
C-27232,17655.492515376453
C-47586,59175.47815362972
C-17135,31312.26325662192
C-3006,31124.160508510253
C-31766,45685.197656068085
C-21456,22993.331708131624
C-30643,96863.40657842845
C-6640,33995.67463283078
C-41269,21961.854282093194
C-10983,32473.248942673028
C-28169,38033.68391313926
C-14780,15015.212664574849
C-23998,33330.550549128515
C-32785,77186.18122265548
C-49068,27070.870003984382
C-33004,43122.334836278525
C-41137,21401.583957426683
C-30447,43001.33098559262
C-34959,36436.4254893524
C-8756,22586.539749784773
C-39534,19953.925381416135
C-41586,72788.73756853695
C-45174,70801.64650639314
C-10150,44218.796422577005
C-31454,104343.37624284215
C-1032,14542.026791617574
C-30683,51160.17966600976
C-47268,50998.38611709846
C-3174,72678.64545507389
C-35338,209942.93120326917
C-28163,103804.31183357225
C-22365,43068.027491098095
C-48304,20649.48506138558
C-5515,20407.789012209192
C-803,52229.94942615326
C-36248,56249.60951420906
C-8258,33976.567567296515
C-44878,19457.916184106994
C-3201,68972.83170248703
C-27062,41945.25008299734
C-24367,20651.834657958196
C-45908,37596.009200454675
C-33914,16973.432271118058
C-41486,42945.54013199247
C-49961,131832.64732123783
C-21413,90363.24955289798
C-25357,14980.898121462056
C-32829,37550.78616749744
C-11369,31210.218911850116
C-16651,47851.140884243854
C-34230,18968.445886744863
C-5561,21825.429041058724
C-43405,13489.26859106988
C-890,48917.568510445664
C-7667,25376.69795407854
C-39003,23228.410817521486
C-6111,167707.92605069326
C-45378,19343.2145951405
C-22368,58011.9012939375
C-24513,58273.56116763105
C-29268,34377.84620793169
C-25143,111738.87871959028
C-47851,22019.31611277392
C-4938,18387.847453863214
C-45037,23355.680264133767
C-4424,28308.758336661205
C-41533,93543.90604589967
C-41810,96174.83777423463
C-15787,22537.52809398764
C-46687,26958.206100859377
C-24409,91403.53214499347
C-31823,55401.55465801198
C-25354,52576.84978475777
C-37878,65559.52609573332
C-34400,55556.35528451736
C-35435,19313.99076049105
C-49809,23108.646647451696
C-5725,21846.718605462913
C-32999,21210.98884159815
C-42629,54774.416550096226
C-43109,34174.919925662
C-37902,49327.51637033978
C-23116,22487.04028472832
C-5801,28383.00012056456
C-21124,50826.729951825226
C-161,83177.41494087515
C-48945,12434.14268108396
C-34978,22122.063256358306
C-9952,114065.87108654685
C-31935,83142.74400729574
C-18537,26446.90440253845
C-36802,171846.57243800073
C-205,75764.17665690818
C-20408,25182.372151415155
C-30656,22267.422920045596
C-24105,20518.37317209325
C-1866,214670.34797733757
C-24169,59192.97090397655
C-46557,25018.034939630852
C-15591,35300.87752346094
C-12276,35975.509838617254
C-23820,12466.229367745329
C-47040,37917.55574604458
C-31701,43695.90533612217
C-30431,17113.71913576932
C-49181,64284.545000478436
C-37338,18035.686262468713
C-24335,89294.3465560584
C-34074,117067.16001285521
C-8025,23474.198829787434
C-15287,70168.21810384796
C-12842,20881.419402929012
C-9764,28769.646133527116
C-33106,38571.39884590592
C-42973,17077.807181635915
C-19652,132501.73185322573
C-42262,100009.78982216436
C-15964,21345.152861139773
C-6258,42343.29129068153
C-42312,58264.92971083765
C-1309,25461.139436245587
C-17139,60657.94529006797
C-13343,40786.65700665295
C-43947,143837.79476295257
C-41893,68595.78776897624
C-42759,63438.918604675244
C-42440,25829.516778320005
C-24003,84574.28148195603
C-30967,18790.594033006233
C-44007,150838.49167190542
C-453,40060.46601838228
C-45248,24211.912137481173
C-6067,16767.386881189974
C-30442,66746.9560382485
C-47016,67108.65641700296
C-25133,132174.78365181544
C-12835,61143.72523657798
C-2833,48577.484039424235
C-288,13673.073978566077
C-23438,179409.012928186
C-29312,52412.41425135957
C-19946,76032.76260811313
C-18808,91541.87205809721
C-38956,38444.096919463766
C-12843,41054.72279014555
C-6996,66418.15479476926
C-39215,18862.308552696333
C-30107,76111.40553797135
C-1573,34994.00876369286
C-8410,21366.336324352364
C-6851,21375.3920326108
C-45514,15117.40201696177
C-25418,30390.41966809307
C-9408,32833.95835153228
C-28491,78753.155101623
C-25688,36354.04021214469
C-38458,24826.6157889133
C-19433,35392.26726406554
C-28752,52694.70873290324
C-28695,32362.656863554585
C-49483,12964.97083949312
C-8492,89658.38743629724
C-1911,34719.824894204765
C-8890,59869.73799656442
C-20697,41315.265030996496
C-39555,11488.103640651132
C-48429,59246.276472774436
C-27750,40697.13022318478
C-21926,55279.765176802386
C-1120,80521.10011817887
C-19244,27232.115566297423
C-25762,39520.21199320738
C-49965,40840.822812073704
C-15062,10850.26878182728
C-27951,21793.360147217023
C-28250,61340.243159681864
C-33032,11245.759608081382
C-11379,8858.615625536388
C-27667,38008.38805956007
C-21724,22703.418232977965
C-24671,30651.772058231527
C-16249,17622.752956577307
C-22832,33514.45168766599
C-16305,21513.41660658078
C-40360,9204.333706823607
C-26003,15810.795515902159
C-3631,15802.901583193265
C-11435,17388.74609538487
C-78,20119.551736292447
C-27787,54840.401702744704
C-28763,72505.71578935329
C-30873,49665.20250869672
C-41447,52908.94927074725
C-24138,46880.46709705951
C-299,10698.764401580434
C-30869,22814.289011035373
C-10199,27307.22209145349
C-11111,50442.47981983969
C-210,12051.071948987803
C-10676,54689.732796444216
C-21539,22690.190835797086
C-24344,21349.35942438713
C-1640,44728.41872342237
C-48589,110587.08017623167
C-40962,33457.78076296622
C-5644,44634.450852362344
C-31244,59558.63039078538
C-18671,170477.73175820624
C-20777,76130.41304332878
C-25619,15678.325326080161
C-43706,26574.29354201853
C-13117,43388.80424134753
C-410,72437.85538402684
C-15404,21398.393217537683
C-21359,31785.10898782249
C-8134,68216.79965740186
C-37123,49586.39962773519
C-40361,49383.14314423302
C-25305,75042.5574881925
C-19855,16569.843560309742
C-31366,42532.99501396678
C-49325,39381.058183904344
C-16697,68863.87596828377
C-13053,39014.61522234097
C-22184,28730.589746517227
C-46101,20667.833325573676
C-30278,105767.3327261367
C-19502,21127.848829701314
C-4256,12642.317603179417
C-17018,37990.820990352535
C-3144,15743.581422460675
C-38025,23586.15820416667
C-35098,24464.126687977376
C-9794,14669.070226853772
C-19202,68344.76188438533
C-9129,42667.84610438093
C-5460,45161.498843351765
C-11167,37690.064680410214
C-41713,34892.33187856984
C-47386,27955.592657671765
C-12087,12265.870104106545
C-28669,83894.54740523288
C-8458,38166.64382891543
C-7760,18467.97705254849
C-11553,97294.4730130102
C-7806,10769.441408048095
C-28577,75078.74280487427
C-38142,33380.21220036502
C-4850,66049.73135796527
C-27369,24508.832205557323
C-31299,19474.72834668826
C-25532,73085.98432818401
C-8750,84403.03470259286
C-22510,79842.69917805362
C-43287,55255.5031865335
C-31770,53610.62618569394
C-23076,117782.80388913953
C-37092,25823.609271694204
C-25169,21060.01644868611
C-19765,14018.477734696076
C-21385,20917.111424639967
C-8531,94701.27506662201
C-14111,70798.78290460227
C-38592,91078.84628763438
C-59,51042.922593259646
C-1058,35347.95512099555
C-2663,69404.86716706425
C-4629,92396.12739082682
C-11986,74803.85836308725
C-7705,81140.66992654148
C-32072,21294.80019611611
C-15618,13350.343189191706
C-7850,38471.493013029714
C-45565,54436.86208861008
C-48736,43389.2283051426
C-22094,98923.69091008321
C-16824,20242.81324539088
C-42756,27052.728525472612
C-8148,119222.94386973552
C-46366,47298.676866807626
C-17049,100188.09484422498
C-26975,43449.56500756478
C-15557,29432.437050883673
C-48850,73916.2460283163
C-20135,75194.08117830173
C-18546,41228.08039706935
C-7721,26279.03508147105
C-40679,87910.65558237553
C-23148,71490.4005574223
C-39305,193994.1658546317
C-40380,14911.479639103041
C-33666,27383.707373875608
C-31101,72070.90924550142
C-42191,23577.601520414486
C-6224,13012.71485516988
C-38338,21315.224111386317
C-15187,27043.57207751226
C-37107,58186.62331885417
C-9365,7451.004523311244
C-4799,17811.561136276054
C-20040,65177.17993589713
C-2533,62649.670611667316
C-28511,30608.322473716264
C-32383,17632.95252948522
C-9611,19309.1195632971
C-48199,39309.44087185976
C-23637,119420.64587458018
C-20080,71697.07371867569
C-10376,33767.10732706973
C-44450,40819.02774739139
C-37976,71208.98676694358
C-48061,20691.02954294839
C-43074,77646.99349699687
C-38148,60728.63643171348
C-17455,14931.600779413826
C-641,66855.22946305192
C-14173,29953.520337846658
C-9056,15389.242363677213
C-44025,46012.57063244864
C-10781,45119.08184850186
C-780,125035.94590538042
C-6374,14692.696111947022
C-7651,74892.26603795798
C-43510,53811.328097224505
C-39469,85129.06194068813
C-2037,20022.69839306069
C-21754,51956.28611540736
C-18926,70017.84043639334
C-40782,21734.95219325435
C-24420,23307.976624720097
C-45745,13994.696075901511
C-24770,116648.09692992657
C-20773,64930.21606818067
C-19601,15764.319281280428
C-26022,35555.40599522599
C-41623,30373.63856599115
C-4539,25950.989549026483
C-22580,35384.2736320937
C-4471,84309.00546506385
C-41797,19353.657516986277
C-33346,40092.383155631855
C-45997,18593.53339347752
C-12696,23737.458351443824
C-10009,14396.247707194294
C-40224,30864.207401230633
C-38099,86741.474904762
C-8541,72780.94640254887
C-33399,72774.08541084731
C-33823,36775.15233773037
C-40168,77965.8658842528
C-29151,95143.34218728436
C-31319,66179.00922977405
C-1495,35001.42634196512
C-6213,17747.35796021233
C-22429,70022.812736052
C-18053,34047.46139958328
C-9279,89480.65288414701
C-48302,13951.813854745138
C-70,14274.307083185582
C-41230,103636.06084808137
C-2453,93653.39985504869
C-12749,15656.404202802305
C-43288,114783.92937608677
C-40472,7617.886262532097
C-45871,19357.68570701202
C-44739,9018.240687744492
C-49821,188062.08072954015
C-31867,104486.1598797404
C-44889,41969.47152331222
C-610,46403.24773330323
C-44944,44996.764080427594
C-25508,44089.1673718041
C-21395,17384.702293405542
C-14350,76048.256945978
C-578,27958.377631269323
C-31660,67544.85419213875
C-10816,32768.7903765679
C-35663,43180.7434000693
C-43857,10959.572247387901
C-41768,13800.629116669457
C-5132,22655.040876979427
C-15020,33737.12546643578
C-9227,46919.01125451326
C-23073,48171.768052713414
C-25483,22821.968029425334
C-31057,47558.687183592214
C-49107,29739.250735966532
C-31724,78595.91531641375
C-13638,58427.94204508171
C-16213,61514.334496582655
C-1195,35746.566838020575
C-18357,29153.019836108295
C-25270,38445.98961436691
C-29778,42669.970950073555
C-14142,103752.51537424591
C-3479,17104.159147005612
C-26219,75360.98236572761
C-43226,10990.236606625673
C-36575,53437.019909423325
C-3604,18664.39189402556
C-38376,59873.864815561916
C-40375,55299.49337562698
C-18010,63761.8862620496
C-22037,77632.60838944862
C-3721,17607.63480898711
C-38283,60517.3019854384
C-26875,10742.736950134837
C-6200,22952.124534508614
C-17661,131950.81956894143
C-27431,21783.805912792795
C-45155,34311.16379171976
C-7716,30616.065475849668
C-7975,27064.02121538442
C-19777,52990.43654062911
C-35064,18278.07006851108
C-18128,58003.99210016235
C-33089,43069.816534347316
C-23879,84688.55773773868
C-33864,118904.53460652061
C-5021,31201.12989188716
C-12343,39533.27816966342
C-12251,35784.754019630825
C-49393,51428.91958958943
C-1957,46191.67440980425
C-1008,56626.38573845536
C-8404,48176.301216640866
C-13570,56688.3608203876
C-39,35928.21832796255
C-38753,102834.35664440544
C-26548,17934.13881772653
C-49777,35223.80054251019
C-18162,32814.86497183391
C-155,15391.527711357681
C-19182,37702.61587002797
C-20026,116320.7512340398
C-5102,21425.17991676554
C-28817,50940.70885627893
C-27961,71263.29347137442
C-22426,90939.71960116173
C-28308,58976.3998945612
C-6042,51439.14152664355
C-19764,25951.904014329753
C-47219,61880.050646720614
C-365,82873.84555297084
C-15920,7363.801179593564
C-31009,10306.53254811506
C-7562,19321.612090527495
C-19901,23025.774219243805
C-26115,64910.770544162464
C-18858,62660.380730354926
C-2114,41663.84152873422
C-12802,23415.188817521775
C-39995,19981.68379312625
C-46162,29018.30868653399
C-17728,24564.13475291047
C-27177,46041.98583478568
C-30825,14759.68113045666
C-2927,38670.099858943904
C-45625,54624.48182118214
C-9812,59945.60471367444
C-42814,60442.67116545321
